link,data
https://thehackernews.com/2024/10/new-research-reveals-spectre.html,The attack could also compromise privacy by using temperature measurements to determine a person's habits within their home and the times when they enter or leave a room.
https://thehackernews.com/2024/10/new-research-reveals-spectre.html,"""SpyHammer is a simple and effective attack that can spy on temperature of critical systems with no modifications or prior knowledge about the victim system,"" the researchers noted."
https://thehackernews.com/2024/10/new-research-reveals-spectre.html,"""SpyHammer can be a potential threat to the security and privacy of systems until a definitive and completely-secure RowHammer defense mechanism is adopted, which is a large challenge given that RowHammer vulnerability continues to worsen with technology scaling."""
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"With the evolution of modern software development, CI/CD pipeline governance has emerged as a critical factor in maintaining both agility and compliance."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"As we enter the age of artificial intelligence (AI), the importance of robust pipeline governance has only intensified."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"With that said, we'll explore the concept of CI/CD pipeline governance and why it's vital, especially as AI becomes increasingly prevalent in our software pipelines."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"CI/CD pipeline governance refers to the framework of policies, practices, and controls that oversee the entire software delivery process."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"It ensures that every step, from the moment the code is committed to when it's deployed in production, adheres to organizational standards, security protocols, and regulatory requirements."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"In DevOps, this governance acts as a guardrail, allowing teams to move fast without compromising on quality, security, or compliance."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"It's about striking the delicate balance between agility and control, ensuring that the rapid pace of DevOps doesn't lead to increased risks or compliance violations."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"Governance frameworks encompass various aspects such as access control, change management, security checks, quality assurance, and comprehensive audit trails throughout the automated delivery process."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"They provide a structured approach to managing risks, ensuring consistency, and adhering to both internal standards and external regulations."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"Modern software systems often handle vast amounts of sensitive data, and pipeline governance ensures that data handling practices throughout the development and deployment process adhere to regulations such as GDPR, CCPA, or industry-specific standards."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"As systems become more complex and interconnected, the need for transparency and explainability grows."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"Pipeline governance provides the necessary mechanisms to track the development and deployment of software, ensuring that there's a clear audit trail of how systems were built, tested, and put into production."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,This traceability is crucial when demonstrating compliance to regulators or explaining system behaviors to stakeholders.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Ethical considerations in software development have also come to the forefront in recent years.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Pipeline governance can incorporate checks to ensure systems are developed and deployed in line with ethical guidelines and organizational values.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"This might include tests for bias, fairness, and potential negative impacts on different user groups."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"In the age of AI, the importance of robust CI/CD pipeline governance has amplified significantly."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"AI systems often involve complex algorithms, vast amounts of data, and can have far-reaching impacts on users and businesses."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"As AI systems become more autonomous in decision-making, the need for transparency and explainability grows."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,The rapid evolution of AI technologies also necessitates strong governance to manage frequent updates and changes without compromising on compliance or security.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Pipeline governance ensures that each iteration goes through the necessary checks and balances before being deployed.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Having a strong governance framework allows organizations to quickly adapt their pipelines to new compliance requirements.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,This agility in compliance is crucial in a field where regulations are still catching up with technological advancements.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Implementing effective CI/CD pipeline governance in the age of AI requires a multifaceted approach.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"It starts with establishing clear policies outlining compliance requirements, security standards, and ethical guidelines for AI development."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,These policies should be embedded into the pipeline through automated checks and gates.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Leveraging advanced automation tools for continuous compliance checking throughout the pipeline is essential.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"These tools can scan code for vulnerabilities, check for adherence to coding standards, and even analyze AI models for potential biases or unexpected behaviors."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Robust version control and change management processes are also crucial components of pipeline governance.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"They ensure that every change to the codebase or AI model is tracked, reviewed, and approved before progressing through the pipeline."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,We can't forget logging and auditing.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Comprehensive logging and monitoring of all pipeline activities provide the necessary audit trails for compliance demonstration and post-incident analysis.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"In the context of AI, this extends to monitoring deployed models for performance drift or unexpected behaviors, ensuring ongoing compliance post-deployment."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Regular audits and reviews of the pipeline itself are also necessary to identify areas for improvement and ensure the governance framework remains effective as technologies and regulations evolve.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"Perhaps most importantly, fostering a culture of compliance and security awareness among development teams is crucial."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"In the DevOps world, where developers have increasing responsibility for the entire software lifecycle, ensuring they understand and prioritize compliance is key to effective governance."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,"To help you get started, we recommend that you download Data Governance Best Practices for Software Delivery."
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,Organizations that prioritize and implement effective pipeline governance will be well-positioned to leverage the full potential of AI while managing associated risks and compliance challenges.
https://thehackernews.com/2024/12/data-governance-in-devops-ensuring.html,This ebook will help you on your journey to innovate rapidly while maintaining compliance with regulatory requirements and organizational standards.
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"A new attack technique could be used to bypass Microsoft's Driver Signature Enforcement (DSE) on fully patched Windows systems, leading to operating system (OS) downgrade attacks."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"""This bypass allows loading unsigned kernel drivers, enabling attackers to deploy custom rootkits that can neutralize security controls, hide processes and network activity, maintain stealth, and much more,"" SafeBreach researcher Alon Leviev said in a report shared with The Hacker News."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,The latest findings build on an earlier analysis that uncovered two privilege escalation flaws in the Windows update process (CVE-2024-21302 and CVE-2024-38202) that could be weaponized to rollback an up-to-date Windows software to an older version containing unpatched security vulnerabilities.
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"The exploit materialized in the form of a tool dubbed Windows Downdate, which, per Leviev, could be used to hijack the Windows Update process to craft fully undetectable, persistent, and irreversible downgrades on critical OS components."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"This can have severe ramifications, as it offers attackers a better alternative to Bring Your Own Vulnerable Driver (BYOVD) attacks, permitting them to downgrade first-party modules, including the OS kernel itself."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"Microsoft subsequently addressed CVE-2024-21302 and CVE-2024-38202 on August 13 and October 8, 2024, respectively, as part of Patch Tuesday updates."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"The latest approach devised by Leviev leverages the Windows Downdate tool to downgrade the ""ItsNotASecurityBoundary"" DSE bypass patch on a fully updated Windows 11 system."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"ItsNotASecurityBoundary was first documented by Elastic Security Labs researcher Gabriel Landau in July 2024 alongside PPLFault, describing them as a new bug class codenamed False File Immutability."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,Microsoft remediated it earlier this May.
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"In a nutshell, it exploits a race condition to replace a verified security catalog file with a malicious version containing authenticode signature for an unsigned kernel driver, following which the attacker prompts the kernel to load the driver."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"Microsoft's code integrity mechanism, which authenticates a file using the kernel mode library ci.dll, then parses the rogue security catalog to validate the signature of the driver and load it, effectively granting the attacker the ability to execute arbitrary code in the kernel."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"The DSE bypass is achieved by making use of the downgrade tool to replace the ""ci.dll"" library with an older version (10.0.22621.1376) to undo the patch put in place by Microsoft."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"That having said, there is a security barrier that can prevent such a bypass from being successful."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"If Virtualization-Based Security (VBS) is running on the targeted host, the catalog scanning is carried out by the Secure Kernel Code Integrity DLL (skci.dll), as opposed to ci.dll."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"However, It's worth noting that the default configuration is VBS without a Unified Extensible Firmware Interface (UEFI) lock."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"As a result, an attacker could turn it off by tampering with the EnableVirtualizationBasedSecurity and RequirePlatformSecurityFeatures registry keys."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"Even in cases where UEFI lock is enabled, the attacker could disable VBS by replacing one of the core files with an invalid counterpart."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"Ultimately, the exploitation steps an attacker needs to follow are below -"
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"The only instance where it fails is when VBS is turned on with a UEFI lock and a ""Mandatory"" flag, the last of which causes boot failure when VBS files are corrupted."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,The Mandatory mode is enabled manually by means of a registry change.
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"""The Mandatory setting prevents the OS loader from continuing to boot in case the Hypervisor, Secure Kernel, or one of their dependent modules fails to load,"" Microsoft notes in its documentation. ""Special care should be used before enabling this mode, since, in case of any failure of the virtualization modules, the system will refuse to boot."""
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"Thus, in order to fully mitigate the attack, it's essential that VBS is enabled with UEFI lock and the Mandatory flag set."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"In any other mode, it makes it possible for an adversary to turn the security feature off, perform the DLL downgrade, and achieve a DSE bypass."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"""The main takeaway [...] is that security solutions should try to detect and prevent downgrade procedures even for components that do not cross defined security boundaries,"" Leviev told The Hacker News."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"When reached for comment, Microsoft said it's developing a security update that will revoke outdated, unpatched VBS system files to mitigate this threat, but noted that ""due to the complexity of blocking such a large quantity of files, rigorous testing is required to avoid integration failures or regressions."""
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"""We appreciate the work of SafeBreach in identifying and responsibly reporting this vulnerability through a coordinated vulnerability disclosure,"" a Microsoft spokesperson said."
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,"""We are actively developing mitigations to protect against these risks while following an extensive process involving a thorough investigation, update development across all affected versions, and compatibility testing, to ensure maximized customer protection with minimized operational disruption."""
https://thehackernews.com/2024/10/researchers-uncover-os-downgrade.html,(The story was updated after publication to include a response from Microsoft.)
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,A security flaw impacting the Wi-Fi Test Suite could enable unauthenticated local attackers to execute arbitrary code with elevated privileges.
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,The CERT Coordination Center (CERT/CC) said the susceptible code from the Wi-Fi Alliance has been found deployed on Arcadyan FMIMG51AX000J routers.
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,The vulnerability is being tracked as CVE-2024-41992.
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"""This flaw allows an unauthenticated local attacker to exploit the Wi-Fi Test Suite by sending specially crafted packets, enabling the execution of arbitrary commands with root privileges on the affected routers,"" the CERT/CC said in an advisory released Wednesday."
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,Wi-Fi Test Suite is an integrated platform developed by the Wi-Fi Alliance that automates testing Wi-Fi components or devices.
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"While open-source components of the toolkit are publicly available, the full package is available only to its members."
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"SSD Secure Disclosure, which released details of the flaw back in August 2024, described it as a case of command injection that could enable a threat actor to execute commands with root privileges."
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,It was originally reported to the Wi-Fi Alliance in April 2024.
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"An independent researcher, who goes by the online alias ""fj016"" has been credited with uncovering and reporting the security shortcomings."
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,The researcher has also made available a proof-of-concept (PoC) exploit for the flaw.
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"CERT/CC noted that the Wi-Fi Test Suite is not intended for use in production environments, and yet has been discovered in commercial router deployments."
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"""An attacker who successfully exploits this vulnerability can gain full administrative control over the affected device,"" it said."
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"""With this access, the attacker can modify system settings, disrupt critical network services, or reset the device entirely."
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"These actions can result in service interruptions, compromise of network data, and potential loss of service for all users dependent on the affected network."""
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"In the absence of a patch from the Taiwanese router maker, other vendors who have included the Wi-Fi Test Suite are recommended to either remove it completely from production devices or update it to version 9.0 or later to mitigate the risk of exploitation."
https://thehackernews.com/2024/10/researchers-discover-command-injection.html,"The Hacker News has reached out to the Wi-Fi Alliance for further comment, and we will update the story when we hear back."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,Cybersecurity researchers have disclosed a security flaw impacting Amazon Web Services (AWS) Cloud Development Kit (CDK) that could have resulted in an account takeover under specific circumstances.
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""The impact of this issue could, in certain scenarios, allow an attacker to gain administrative access to a target AWS account, resulting in a full account takeover,"" Aqua researchers Ofek Itach and Yakir Kadkoda said in a report shared with The Hacker News."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"Following responsible disclosure on June 27, 2024, the issue was addressed by the project maintainers in CDK version 2.149.0 released in July."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"AWS CDK is an open-source software development framework for defining cloud application resources using Python, TypeScript, or JavaScript and provisioning them via CloudFormation."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"The problem identified by Aqua builds upon prior findings from the cloud security firm about shadow resources in AWS, and how predefined naming conventions for AWS Simple Storage Service (S3) buckets could be weaponized to orchestrate Bucket Monopoly attacks and gain access to sensitive data."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"Preparing an AWS environment for usage with the AWS Cloud Development Kit (AWS CDK) is accomplished by a process called bootstrapping, wherein certain AWS resources are provisioned to the environment."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"This includes an AWS S3 bucket, Amazon Elastic Container Registry (Amazon ECR) repository, and AWS Identity and Access Management (IAM) roles."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""Resources and their configuration that are used by the CDK are defined in an AWS CloudFormation template,"" according to AWS documentation."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""To bootstrap an environment, you use the AWS CDK Command Line Interface (AWS CDK CLI) cdk bootstrap command."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"The CDK CLI retrieves the template and deploys it to AWS CloudFormation as a stack, known as the bootstrap stack."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"By default, the stack name is CDKToolkit."""
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"Some of the IAM roles created as part of the bootstrapping process grant permission to upload and delete assets from the associated S3 bucket, as well as perform stack deployments with administrator access."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"Aqua said the naming pattern of the IAM roles created by AWS CDK follows the structure ""cdk-{Qualifier}-{Description}-{Account-ID}-{Region},"" where each of the fields are explained below -"
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"In a similar vein, the S3 bucket created during bootstrapping follows the naming pattern ""cdk-{Qualifier}-assets-{Account-ID}-{Region}."""
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""Since many users run the cdk bootstrap command without customizing the qualifier, the S3 bucket naming pattern of the staging bucket becomes predictable,"" Aqua said. ""This is because the default value for the bucket name qualifier is set to 'hnb659fds,' making it easier to anticipate the bucket's name."""
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"With thousands of instances discovered on GitHub where the default qualifier is used, this also means that guessing the bucket's name is as simple as finding the AWS Account ID and the region to which the CDK is deployed."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"Combining this aspect with the fact that S3 bucket names are globally unique across all AWS accounts, the loophole opens the door for what's called S3 Bucket Namesquatting (or Bucket Sniping), allowing an attacker to claim another user's CDK bucket if it doesn't exist already."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"This could then pave the way for a partial denial-of-service (DoS) when a user attempts to bootstrap the CDK with the same account ID and region, a scenario that could be resolved by specifying a custom qualifier during bootstrapping."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"A more serious consequence could occur if the victim's CDK has permission to both read and write data from and to the attacker-controlled S3 bucket, thereby making it possible to tamper with CloudFormation templates and execute malicious actions within the victim's AWS account."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""The deploy role of the CloudFormation service, which is the role CloudFormationExecutionRole in CDK, has administrative privileges within the account by default,"" Aqua pointed out."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""This means that any CloudFormation template written to the attacker's S3 bucket by the victim's CDK would be deployed later with administrative privileges in the victim's account."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"This would allow the attacker to create privileged resources."""
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"In a hypothetical attack, should a user have initiated the CDK bootstrap process in the past and subsequently deleted the S3 bucket due to quota limits, an adversary could take advantage of the situation to create a bucket with the same name."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"This could then cause the CDK to implicitly trust the rogue bucket and read/write CloudFormation templates to it, making them susceptible to exploitation."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"However, for this to succeed, the attacker is expected to fulfil the below prerequisites -"
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"In the final stage, when the user deploys the CDK using ""cdk deploy,"" not only does the process send the template to the replica bucket, but also inject an admin role that the attacker can assume to ultimately gain control of the victim's account."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"Put differently, the attack chain facilitates the creation of an admin role in a target AWS account when a CDK S3 bucket set up during the bootstrap process is deleted and the CDK is used again."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,AWS has since confirmed that approximately 1% of CDK users were vulnerable to the attack vector.
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,The fix put in place by AWS ensures that assets are only uploaded to buckets within the user's account so as to prevent the CDK from pushing data to buckets not owned by the account that launched the bootstrapping.
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"It has also urged customers to use a bespoke qualifier instead of the default ""hnb659fds."""
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"In a statement shared with The Hacker News, AWS said investigated and addressed all concerns related to unauthorized data exposure when carrying out CDK deployments."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""On July 12, 2024, AWS released an update to the AWS Cloud Development Kit (AWS CDK) CLI that implemented additional security controls to mitigate the potential for data disclosure for customers performing CDK deployments,"" an AWS spokesperson told the publication."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""Customers using the latest version will need to perform a one-time action to upgrade their bootstrap resources."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"AWS has reached out to potentially affected customers directly to notify them of the need to upgrade, and has added additional checks to the CLI to remind users to upgrade."""
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"The findings once again call for keeping AWS account IDs a secret, defining a scoped IAM policy, and avoiding giving predictable names to S3 buckets."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""Instead, generate unique hashes or random identifiers per region and account, and incorporate them into your S3 bucket names,"" Aqua concluded. ""This strategy helps protect against attackers preemptively claiming your bucket."""
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"The disclosure comes as Broadcom-owned Symantec found several Android and iOS apps that hard-coded and unencrypted cloud service credentials for AWS and Microsoft Azure Blob Storage, putting user data at risk."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"Some of the offending apps include Pic Stitch: Collage Maker, Crumbl, Eureka: Earn Money for Surveys, Videoshop - Video Editor, Meru Cabs, Sulekha Business, and ReSound Tinnitus Relief."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,"""This dangerous practice means that anyone with access to the app's binary or source code could potentially extract these credentials and misuse them to manipulate or exfiltrate data, leading to severe security breaches,"" security researchers Yuanjing Guo and Tommy Dong said."
https://thehackernews.com/2024/10/aws-cloud-development-kit-vulnerability.html,(The story was updated after publication to include a response from AWS.)
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,Cisco on Wednesday said it has released updates to address an actively exploited security flaw in its Adaptive Security Appliance (ASA) that could lead to a denial-of-service (DoS) condition.
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"The vulnerability, tracked as CVE-2024-20481 (CVSS score: 5.8), affects the Remote Access VPN (RAVPN) service of Cisco ASA and Cisco Firepower Threat Defense (FTD) Software."
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"Arising due to resource exhaustion, the security flaw could be exploited by unauthenticated, remote attackers to cause a DoS of the RAVPN service."
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"""An attacker could exploit this vulnerability by sending a large number of VPN authentication requests to an affected device,"" Cisco said in an advisory. ""A successful exploit could allow the attacker to exhaust resources, resulting in a DoS of the RAVPN service on the affected device."""
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"Restoration of the RAVPN service may require a reload of the device depending on the impact of the attack, the networking equipment company added."
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"While there are no direct workarounds to address CVE-2024-20481, Cisco said customers can follow recommendations to counter password spraying attacks -"
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"It's worth noting that the flaw has put to use in a malicious context by threat actors as part of a large-scale brute-force campaign targeting VPNs, and SSH services."
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"Earlier this April, Cisco Talos flagged a spike in brute-force attacks against Virtual Private Network (VPN) services, web application authentication interfaces, and SSH services since March 18, 2024."
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"These attacks singled out a wide range of equipment from different companies, including Cisco, Check Point, Fortinet, SonicWall, MikroTik, Draytek, and Ubiquiti."
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"""The brute-forcing attempts use generic usernames and valid usernames for specific organizations,"" Talos noted at the time. ""These attacks all appear to be originating from TOR exit nodes and a range of other anonymizing tunnels and proxies."""
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"Cisco has also released patches to remediate three other critical flaws in FTD Software, Secure Firewall Management Center (FMC) Software, and Adaptive Security Appliance (ASA), respectively -"
https://thehackernews.com/2024/10/cisco-issues-urgent-fix-for-asa-and-ftd.html,"With security vulnerabilities in networking devices emerging as a center point of nation-state exploitations, it's essential that users move quickly to apply the latest fixes."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,The North Korean threat actor known as Lazarus Group has been attributed to the zero-day exploitation of a now-patched security flaw in Google Chrome to seize control of infected devices.
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,Cybersecurity vendor Kaspersky said it made the discovery after it came across a novel attack chain in May 2024 that targeted the personal computer of an unnamed Russian national with the Manuscrypt backdoor.
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"This entails triggering the zero-day exploit simply upon visiting a fake game website (""detankzone[.]com"") that was aimed at individuals in the cryptocurrency sector."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,The campaign is estimated to have commenced in February 2024.
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"""On the surface, this website resembled a professionally designed product page for a decentralized finance (DeFi) NFT-based (non-fungible token) multiplayer online battle arena (MOBA) tank game, inviting users to download a trial version,"" Kaspersky researchers Boris Larin and Vasily Berdnikov said."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"""But that was just a disguise."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"Under the hood, this website had a hidden script that ran in the user's Google Chrome browser, launching a zero-day exploit and giving the attackers complete control over the victim's PC."""
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"The vulnerability in question is CVE-2024-4947, a type confusion bug in the V8 JavaScript and WebAssembly engine that Google patched in mid-May 2024."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"The use of a malicious tank game (DeTankWar, DeFiTankWar, DeTankZone, or TankWarsZone) as a conduit to deliver malware is a tactic that Microsoft has attributed to another North Korean threat activity cluster dubbed Moonstone Sleet."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"These attacks are carried out by approaching prospective targets through email or messaging platforms, tricking them into installing the game by posing as a blockchain company or a game developer seeking investment opportunities."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"Kaspersky's latest findings add another piece to the attack puzzle, highlighting the role played by the zero-day browser exploit in the campaign."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"Specifically, the exploit contains code for two vulnerabilities: the first is used to give attackers read and write access to the entire address space of the Chrome process from the JavaScript (CVE-2024-4947), and the second is abused to get around the V8 sandbox."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"""The [second] vulnerability is that the virtual machine has a fixed number of registers and a dedicated array for storing them, but the register indexes are decoded from the instruction bodies and are not checked,"" the researchers explained. ""This allows attackers to access the memory outside the bounds of the register array."""
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"The V8 sandbox bypass was patched by Google in March 2024 following a bug report that was submitted on March 20, 2024. That said, it's currently not known if the attackers discovered it earlier and weaponized it as a zero-day, or if it was exploited as an N-day vulnerability."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"Successful exploitation is followed by the threat actor running a validator that takes the form of a shellcode responsible for gathering system information, which is then used to determine if the machine is valuable enough to conduct further post-exploitation actions."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,The exact payload delivered after this stage is currently unknown.
